Jukes/Cantor and Kimura subsitution levels adjusted for CpG sites
=================================================================
File: ditylenchus_destructor.PRJNA312427.WBPS16.genomic.fa.align
Weighted average Kimura divergence for each repeat family
Class	Repeat	absLen	wellCharLen	Kimura%
Unknown	rnd-5_family-21	29516	28525	12.16
Unknown	rnd-5_family-215	26047	25108	14.08
Unknown	rnd-5_family-2221	53376	51548	18.82
Unknown	rnd-5_family-2222	8907	8696	24.07
Unknown	rnd-5_family-2270	3966	3869	23.75
Unknown	rnd-5_family-2290	25369	24540	18.36
Unknown	rnd-5_family-2315	3436	3395	7.51
Unknown	rnd-5_family-2318	7763	7305	16.62
Unknown	rnd-5_family-2376	18373	17828	9.56
Unknown	rnd-5_family-2399	5817	5633	16.09
Unknown	rnd-5_family-2407	3640	3613	8.85
Unknown	rnd-5_family-2413	5316	5180	12.08
Unknown	rnd-5_family-2422	52461	51434	10.72
Unknown	rnd-5_family-2443	9632	9335	14.74
Unknown	rnd-5_family-2454	11223	10903	15.88
Unknown	rnd-5_family-25	64708	61625	23.50
Unknown	rnd-5_family-250	3926	3879	2.79
Unknown	rnd-5_family-2594	8064	7859	11.31
Unknown	rnd-5_family-2615	11055	10737	21.60
Unknown	rnd-5_family-2640	4207	4018	17.59
Unknown	rnd-5_family-266	6838	6544	16.82
Unknown	rnd-5_family-2677	46792	42240	18.34
Unknown	rnd-5_family-2693	100288	95440	21.09
Unknown	rnd-5_family-2695	14982	14593	15.44
Unknown	rnd-5_family-2729	6232	5990	6.59
Unknown	rnd-5_family-2733	6339	6060	4.88
Unknown	rnd-5_family-2740	3635	3541	13.67
Unknown	rnd-5_family-275	10904	10712	11.56
Unknown	rnd-5_family-2778	5514	5437	14.60
Unknown	rnd-5_family-2793	18076	17362	15.79
Unknown	rnd-5_family-281	5888	5792	10.37
Unknown	rnd-5_family-2816	5023	4951	15.57
Unknown	rnd-5_family-2832	3810	3763	19.01
Unknown	rnd-5_family-2876	18153	17611	8.51
Unknown	rnd-5_family-2901	12536	12236	15.15
Unknown	rnd-5_family-2902	647	646	1.84
Unknown	rnd-5_family-2920	6904	6589	6.26
Unknown	rnd-5_family-2953	12907	12525	16.24
Unknown	rnd-5_family-2974	10487	9815	17.24
Unknown	rnd-5_family-3003	10679	10334	12.37
Unknown	rnd-5_family-3086	63981	57672	14.99
Unknown	rnd-5_family-3088	1710	1683	6.42
Unknown	rnd-5_family-310	3119	3059	10.88
Unknown	rnd-5_family-3114	10001	9752	11.57
Unknown	rnd-5_family-3184	8521	8336	15.22
Unknown	rnd-5_family-320	8949	8910	2.05
Unknown	rnd-5_family-3274	8537	8155	17.85
Unknown	rnd-5_family-3276	6570	6423	17.88
Unknown	rnd-5_family-3279	11895	11563	15.56
Unknown	rnd-5_family-3280	9578	9432	13.92
Unknown	rnd-5_family-3287	7513	7359	10.76
Unknown	rnd-5_family-3297	4867	4797	13.46
Unknown	rnd-5_family-330	2156	2145	4.62
Unknown	rnd-5_family-332	3385	3338	11.78
Unknown	rnd-5_family-3343	2453	2413	6.69
Unknown	rnd-5_family-3408	51068	48557	14.94
Unknown	rnd-5_family-341	47053	44730	6.37
Unknown	rnd-5_family-3461	40796	35587	13.79
Unknown	rnd-5_family-3471	1665	1627	8.90
Unknown	rnd-5_family-3569	44221	40797	17.95
Unknown	rnd-5_family-3579	8981	8832	17.75
Unknown	rnd-5_family-359	6532	6314	18.99
Unknown	rnd-5_family-3603	4705	4630	13.31
Unknown	rnd-5_family-3620	4955	4766	15.51
Unknown	rnd-5_family-37	17231	16919	15.09
Unknown	rnd-5_family-3733	6243	6138	18.62
Unknown	rnd-5_family-3802	7706	7632	13.66
Unknown	rnd-5_family-3844	3888	3784	6.47
Unknown	rnd-5_family-3911	3608	3583	8.30
Unknown	rnd-5_family-392	14261	13530	15.45
Unknown	rnd-5_family-394	7044	6605	24.25
Unknown	rnd-5_family-4122	32365	31294	18.41
Unknown	rnd-5_family-4174	23705	22171	22.19
Unknown	rnd-5_family-4179	1974	1897	3.66
Unknown	rnd-5_family-4204	5904	5776	19.93
Unknown	rnd-5_family-4266	3205	3136	7.01
Unknown	rnd-5_family-4307	8138	8004	15.69
Unknown	rnd-5_family-4368	3766	3682	10.37
Unknown	rnd-5_family-4444	1638	1605	12.01
Unknown	rnd-5_family-4456	21029	20543	7.50
Unknown	rnd-5_family-4553	54784	52617	28.15
Unknown	rnd-5_family-4591	9899	9507	15.09
Unknown	rnd-5_family-4597	2480	2401	2.17
Unknown	rnd-5_family-4612	2965	2952	2.88
Unknown	rnd-5_family-4628	13053	12834	23.41
Unknown	rnd-5_family-4659	6590	6305	17.42
Unknown	rnd-5_family-4672	10469	10306	4.30
Unknown	rnd-5_family-482	16369	16172	9.91
Unknown	rnd-5_family-490	1523	1520	6.73
Unknown	rnd-5_family-4991	6306	5910	8.63
Unknown	rnd-5_family-4993	14329	13434	14.35
Unknown	rnd-5_family-5059	9385	9114	7.13
Unknown	rnd-5_family-516	5519	5325	17.81
Unknown	rnd-5_family-5189	3540	3334	15.92
Unknown	rnd-5_family-5258	346	346	4.81
Unknown	rnd-5_family-532	8420	8176	20.77
Unknown	rnd-5_family-536	38556	35649	11.77
Unknown	rnd-5_family-538	5985	5739	8.69
Unknown	rnd-5_family-544	2329	2308	6.87
Unknown	rnd-5_family-5506	4138	4043	15.74
Unknown	rnd-5_family-557	11781	11626	17.86
Unknown	rnd-5_family-5615	3167	2974	5.20
Unknown	rnd-5_family-5661	9786	9578	22.34
Unknown	rnd-5_family-577	5920	5738	18.80
Unknown	rnd-5_family-58	14213	11519	10.61
Unknown	rnd-5_family-587	5911	5804	18.13
Unknown	rnd-5_family-589	70556	62828	23.00
Unknown	rnd-5_family-5954	3914	3902	22.68
Unknown	rnd-5_family-6010	13829	13554	12.65
Unknown	rnd-5_family-6094	103238	99875	10.99
Unknown	rnd-5_family-610	8382	7852	14.22
Unknown	rnd-5_family-612	3137	3006	9.93
Unknown	rnd-5_family-614	2771	2746	13.58
Unknown	rnd-5_family-618	9148	8638	21.10
Unknown	rnd-5_family-621	3596	3528	6.95
Unknown	rnd-5_family-627	9072	8764	19.59
Unknown	rnd-5_family-641	3834	3796	12.32
Unknown	rnd-5_family-644	41406	40391	13.11
Unknown	rnd-5_family-648	5174	5042	8.50
Unknown	rnd-5_family-664	5404	5399	8.65
Unknown	rnd-5_family-6665	2965	2914	15.07
Unknown	rnd-5_family-6694	7251	7169	21.31
Unknown	rnd-5_family-6766	7633	7429	13.37
Unknown	rnd-5_family-6831	4003	3795	20.26
Unknown	rnd-5_family-6833	7055	6266	9.48
Unknown	rnd-5_family-6960	15170	14892	16.73
Unknown	rnd-5_family-6966	2669	2653	10.19
Unknown	rnd-5_family-7054	3817	3517	6.34
Unknown	rnd-5_family-717	8922	8696	8.53
Unknown	rnd-5_family-720	8828	8530	10.65
Unknown	rnd-5_family-731	14801	13699	16.94
Unknown	rnd-5_family-7539	4494	4439	26.64
Unknown	rnd-5_family-7554	1011	1011	0.71
Unknown	rnd-5_family-758	88258	72216	16.41
Unknown	rnd-5_family-7607	6716	6498	14.18
Unknown	rnd-5_family-7697	10046	9648	15.29
Unknown	rnd-5_family-7725	13395	13145	13.43
Unknown	rnd-5_family-782	4663	4494	20.88
Unknown	rnd-5_family-790	1690	1638	10.67
Unknown	rnd-5_family-805	5094	4810	4.28
Unknown	rnd-5_family-8051	5380	5302	9.51
Unknown	rnd-5_family-8097	6169	6075	7.91
Unknown	rnd-5_family-835	26070	24859	16.50
Unknown	rnd-5_family-836	13614	12861	16.07
Unknown	rnd-5_family-841	4513	4472	4.60
Unknown	rnd-5_family-8623	3618	3589	14.49
Unknown	rnd-5_family-871	15151	14420	18.53
Unknown	rnd-5_family-884	4022	3910	13.74
Unknown	rnd-5_family-911	6783	6526	5.52
Unknown	rnd-5_family-9192	9805	9715	12.98
Unknown	rnd-5_family-922	4852	4764	15.05
Unknown	rnd-5_family-9310	19965	19583	20.46
Unknown	rnd-5_family-947	6925	6678	14.13
Unknown	rnd-5_family-950	5438	5253	15.65
Unknown	rnd-5_family-955	23107	21915	22.37
Unknown	rnd-5_family-97	111291	105772	14.13
Unknown	rnd-5_family-98	35027	32579	18.45
Unknown	rnd-5_family-991	9479	9401	4.48
rRNA	rnd-1_family-659	17405	17234	10.49


Coverage for each repeat class and divergence (Kimura)
Div DNA DNA/Academ-1 DNA/CMC-Chapaev-3 DNA/CMC-Transib DNA/Ginger-2 DNA/MULE-MuDR DNA/Merlin DNA/P-Fungi DNA/PiggyBac DNA/Sola-2 DNA/TcMar-Mariner DNA/TcMar-Pogo DNA/TcMar-Tc1 DNA/TcMar-Tc2 DNA/TcMar-Tc4 DNA/TcMar-Tigger DNA/Zisupton DNA/hAT-Ac DNA/hAT-Tip100 DNA/hAT-hAT19 LINE/CR1 LINE/L2 LINE/Penelope LINE/R1 LINE/R2 LINE/RTE-RTE LTR/Copia LTR/Gypsy LTR/Pao LTR/Unknown RC/Helitron Satellite Simple_repeat Unknown rRNA 
0 41300 901 345 0 905 11136 0 27 0 0 43706 67 872 157 395 96 4582 6128 4497 6262 1549 0 0 0 359 158 4994 16075 33345 9521 5849 2184 0 388648 0 
1 13433 3361 1391 334 3856 18321 503 0 61 0 7256 66 1663 482 3391 60 705 10896 3790 4974 9332 0 887 0 1335 635 12700 6188 0 705 20493 1939 0 557580 704 
2 35305 69 3768 1284 916 19891 504 985 133 0 3192 135 4033 1368 10503 1048 138 31641 5593 5014 13868 110 0 0 552 1163 5776 12749 0 1655 42092 1381 0 842826 640 
3 17027 823 6435 1440 4447 14901 1581 0 57 150 881 244 4582 1582 15087 970 119 25521 5890 2824 10128 0 1219 123 1691 1216 3512 25549 0 701 76550 2273 0 919787 1448 
4 13580 1047 13428 1408 3460 12676 914 52 470 0 620 470 2378 1860 11465 2028 20 19867 8105 2404 4061 0 1430 0 1739 1977 3140 40858 2538 1869 52754 3400 0 970622 1170 
5 16418 2574 40476 1854 4215 13324 1465 0 2938 0 2810 492 1558 2249 17752 2081 777 20905 8264 2199 3743 238 961 301 927 5025 1063 40849 1283 0 45699 3266 0 968656 0 
6 11340 3011 49619 4118 1828 11482 635 274 3091 0 1466 600 4711 2529 19141 2510 0 15908 7051 2179 6713 0 531 129 1577 2265 830 31731 337 98 37357 4953 0 957780 572 
7 11797 7502 64013 2904 1276 11137 671 838 4366 27 804 1524 2867 2534 14321 2986 0 14530 5210 3586 4275 0 88 265 1309 2748 547 40936 0 362 37591 5958 0 941947 2235 
8 9028 11118 36719 5443 1415 28870 435 1451 4374 765 2436 1845 3429 2903 19624 3722 759 12905 3766 2192 3242 2593 271 74 2567 1097 1778 36429 73 740 38264 5549 0 861394 1356 
9 6611 6159 21044 6148 116 13498 155 2259 3974 394 7048 1418 5125 4178 24145 3749 0 11148 3189 3950 2713 0 883 347 1176 205 404 36768 810 394 40695 5447 0 822937 963 
10 10881 5972 17849 11587 915 10897 0 1939 3335 2471 1958 2070 4721 5826 25644 4146 285 9281 2151 5176 3523 423 202 207 919 0 788 27654 4573 277 47542 5488 0 766568 1031 
11 8431 8149 9572 9984 2145 25510 150 2746 2220 2480 5077 1503 7233 4759 31994 3863 0 6676 2316 7133 3917 0 0 191 437 1200 1454 25470 0 3049 42097 5962 0 734110 882 
12 8423 5183 11679 9490 329 13409 183 5331 2914 2265 2833 2178 5599 7339 27576 3371 0 8001 1215 6590 2771 424 135 192 1843 399 885 22294 0 383 36688 5490 0 714307 1428 
13 8802 4231 6997 5967 179 12734 60 4949 2066 8848 1497 1932 7688 5390 27124 4382 189 5149 1409 7032 2457 0 0 70 573 1018 1423 17807 0 522 35363 1876 0 697005 1528 
14 8574 4134 3820 5335 511 14476 218 4868 1492 8108 1332 2068 7838 5586 33163 3659 83 5936 761 4776 1061 1290 421 199 682 0 1403 18939 0 194 37174 4150 0 637164 642 
15 7761 6390 8916 8521 308 11304 0 6994 1316 10264 2631 1352 9681 4091 22859 3376 67 4302 765 4427 2274 0 446 257 902 0 801 16527 0 720 39185 3388 0 598570 91 
16 9346 5362 8207 6001 341 10705 0 7971 1519 10658 4391 1120 9885 5482 21511 2458 366 4185 1015 6693 3209 0 329 72 939 0 415 17566 0 80 39661 3984 0 594050 0 
17 8594 4360 5743 5728 629 11381 23 5994 1554 9798 3669 1350 11436 5597 19210 4403 79 4708 1288 6746 1041 0 173 142 1045 0 648 12971 0 0 35351 4344 0 548827 429 
18 7929 5716 9634 4809 453 8853 0 8043 1322 13369 3722 1912 10222 4289 15328 3317 194 3542 1008 7683 1662 0 593 148 661 0 1187 13936 0 1223 38387 4325 0 518196 95 
19 7394 4489 7928 3056 717 8825 0 5049 2211 8959 3859 953 9445 4416 12885 2552 116 3297 1337 6759 1154 0 205 145 650 1296 814 10792 0 80 37578 3210 0 492059 561 
20 6926 4691 6851 3186 462 6510 0 7257 1805 9144 3237 430 8513 3568 13029 2961 64 3117 969 7056 3682 0 698 111 198 1227 748 12774 0 164 37705 4724 0 431073 218 
21 4347 3521 5402 3290 526 8269 0 4965 2173 7114 951 646 7572 3987 10672 3728 234 3507 2001 7219 1753 307 1467 141 0 2605 445 10584 0 376 37161 3117 0 428474 0 
22 5788 2378 6382 2039 180 4993 0 4947 1896 4965 1193 776 7679 3138 8744 2620 0 3566 611 8540 2108 392 563 143 239 3530 444 12049 0 111 37497 1658 0 373301 617 
23 5715 2920 4340 1193 0 5315 0 4396 1616 6540 899 553 7795 3803 7051 2258 0 3138 1232 5772 719 1793 115 214 655 0 205 5606 0 437 28265 2166 0 382448 351 
24 4894 3068 6069 1472 276 4319 0 4987 2536 5426 184 591 7165 1967 5470 2041 71 2927 1450 5427 136 519 1702 210 156 1196 496 9052 0 996 30219 1624 0 318104 0 
25 2523 1793 3272 797 105 4569 0 4881 1246 4071 232 577 8658 1982 5357 1182 0 2514 257 4026 226 795 163 144 272 0 180 5216 0 0 26577 684 0 265253 57 
26 3121 667 3042 2220 62 2311 150 4040 1128 2058 271 508 5932 1987 5911 465 0 2878 307 4720 774 479 1500 67 86 565 105 4492 0 0 19295 1500 0 241561 27 
27 2907 1775 2921 1651 630 1351 0 5439 1784 1727 630 22 5681 994 3261 1046 0 1509 642 2589 0 155 1699 0 69 523 0 3870 58 0 16741 467 0 211746 0 
28 4027 2080 1395 701 757 1250 0 2071 1078 2308 1811 163 4745 885 2638 109 0 2002 303 3969 500 0 1598 0 0 0 308 5709 0 89 9356 1020 0 172198 174 
29 1723 1007 2539 832 267 642 0 2060 228 788 145 0 2599 667 1325 782 0 776 318 863 610 100 0 72 68 0 78 4520 0 81 9616 216 0 131461 0 
30 1256 548 2842 373 0 364 0 1054 734 1038 232 17 2282 330 1351 432 0 869 434 1585 148 574 930 0 0 0 77 3683 0 0 6418 28 0 118799 0 
31 880 418 913 365 0 685 0 946 415 391 96 157 1770 471 513 0 0 431 0 1101 408 305 2571 0 0 0 0 2513 0 0 5206 40 0 95480 0 
32 779 375 361 138 607 218 0 506 583 0 0 96 634 157 304 3 0 791 332 1663 133 0 2762 0 0 402 62 1602 1277 68 3675 0 0 69243 0 
33 494 494 786 153 0 0 0 64 282 32 118 0 518 174 301 0 0 673 0 444 1136 170 514 0 0 0 58 2474 534 0 3068 0 0 53849 0 
34 189 184 667 0 0 122 0 10 152 0 0 99 183 96 116 0 0 217 86 485 941 0 170 0 0 0 130 2587 183 0 1973 0 0 39376 97 
35 287 247 368 0 759 59 0 370 0 0 0 0 1112 0 130 0 0 277 249 512 141 0 392 0 72 0 0 3247 0 0 242 0 0 32757 0 
36 271 57 216 0 0 122 0 0 0 0 0 0 519 0 213 0 0 0 76 625 492 0 0 0 0 0 61 103 0 0 1454 0 0 21607 0 
37 937 79 95 0 0 600 0 0 0 98 0 0 421 0 210 0 0 152 0 146 738 0 570 0 0 0 130 2261 0 0 100 0 0 17109 0 
38 1902 0 99 0 0 0 0 0 0 0 0 0 82 0 345 0 0 0 0 95 833 0 0 0 0 0 0 391 0 0 649 0 0 13490 0 
39 13 0 254 0 0 0 0 0 0 0 98 0 0 0 301 0 0 138 0 207 0 0 0 0 0 0 0 299 0 0 668 0 0 8971 0 
40 0 0 37 0 115 0 0 0 0 0 478 0 0 0 0 0 0 0 0 29 0 0 1453 0 0 0 0 171 0 0 219 0 0 7017 0 
41 128 0 0 0 0 0 0 0 0 0 0 0 0 0 74 0 0 0 0 0 239 0 0 0 0 0 0 2081 197 0 0 0 0 2771 0 
42 0 0 0 0 131 0 0 0 0 0 188 0 0 0 0 0 0 0 0 0 239 0 0 0 0 0 0 0 0 0 43 0 0 953 0 
43 367 0 181 0 45 0 0 0 0 0 0 0 75 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 2181 0 
44 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 243 0 0 0 0 0 0 0 274 0 0 0 0 1060 0 
45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 0 0 0 0 0 612 0 
46 0 0 108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 147 0 0 0 0 0 0 0 407 0 0 0 0 0 372 0 
47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 
48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 185 0 
49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 149 0 
51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 166 0 
52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
